Country,EdLevel,YearsCodePro,Employment,Salary,UndergradMajor
1,0,9.0,0,94289.0,6
31,2,25.0,0,80202.0,6
6,0,6.0,0,76339.0,6
36,1,10.0,0,130000.0,4
20,1,15.0,0,45830.0,3
14,0,3.0,0,4704.0,6
14,0,0.5,0,3360.0,6
36,0,3.0,0,80000.0,5
35,0,15.0,0,141969.0,6
4,0,9.0,0,22944.0,10
30,3,1.0,0,247476.0,10
11,2,11.0,0,60725.0,6
11,2,10.0,0,61872.0,6
36,1,1.0,0,75000.0,4
36,1,20.0,0,175000.0,3
36,0,6.0,0,121000.0,6
36,1,1.0,0,60000.0,10
36,0,2.0,0,40000.0,6
9,0,12.0,0,57744.0,6
35,2,8.0,0,48413.0,6
6,3,7.0,0,45803.0,10
35,0,4.0,0,91593.0,6
36,1,10.0,0,80000.0,6
18,2,2.0,0,22915.0,6
34,2,6.0,0,36000.0,9
24,2,6.0,2,19068.0,9
25,2,11.0,2,59579.0,6
36,2,5.0,0,105000.0,6
36,0,5.0,0,135000.0,6
36,2,6.0,0,60000.0,6
6,0,3.0,0,68705.0,6
35,0,3.0,0,31403.0,6
36,0,7.0,0,100000.0,2
36,1,2.0,0,55000.0,10
11,2,6.0,0,75619.0,6
36,2,50.0,2,125000.0,6
35,0,2.0,2,91593.0,1
14,0,0.5,0,5597.0,6
25,2,4.0,2,54516.0,6
35,2,11.0,2,157017.0,6
28,2,3.0,0,20172.0,9
36,0,12.0,0,227000.0,6
24,0,6.0,0,11268.0,6
32,2,12.0,0,140648.0,6
23,0,13.0,0,88863.0,9
32,1,6.0,1,32556.0,6
20,2,19.0,2,148947.0,5
14,0,4.0,0,20989.0,5
23,0,10.0,0,44484.0,6
32,0,2.0,1,18084.0,6
23,2,16.0,0,96369.0,9
33,1,6.0,0,30468.0,6
15,0,6.0,0,28500.0,10
7,0,1.0,0,27264.0,2
6,0,0.5,0,64888.0,6
23,0,5.0,0,27528.0,9
23,2,14.0,0,50868.0,6
14,2,2.0,0,5040.0,6
36,0,9.0,0,250000.0,6
2,2,3.0,0,52248.0,6
6,0,10.0,0,60307.0,5
36,0,4.0,0,77500.0,3
11,0,2.0,1,45830.0,6
6,3,2.0,0,76339.0,6
23,1,1.0,0,10344.0,10
26,1,12.0,0,95000.0,6
28,0,5.0,2,37800.0,6
35,0,5.0,0,51030.0,4
14,0,1.0,0,5040.0,6
8,2,30.0,0,125220.0,6
23,1,8.0,0,109271.0,4
28,2,5.0,2,8244.0,9
36,0,33.0,0,70000.0,6
35,0,10.0,2,130850.0,3
23,0,0.5,0,2868.0,6
11,2,2.0,1,61870.0,6
36,1,18.0,0,115000.0,2
18,2,6.0,0,45830.0,6
23,0,10.0,0,57761.0,6
23,0,4.0,0,6852.0,6
23,0,4.0,0,4800.0,9
36,2,12.0,0,135000.0,6
4,0,2.0,0,16392.0,8
33,0,2.0,0,12096.0,6
14,0,4.0,0,15392.0,6
23,0,2.0,0,8892.0,10
23,0,3.0,0,13752.0,6
25,2,21.0,2,38472.0,6
12,0,7.0,0,17868.0,6
16,0,6.0,0,71966.0,6
25,2,5.0,2,60600.0,6
28,0,7.0,0,21996.0,0
23,2,4.0,0,40920.0,6
36,0,3.0,1,30000.0,6
6,2,4.0,1,12600.0,6
36,0,6.0,0,153000.0,6
12,0,6.0,0,16500.0,6
36,2,12.0,0,156000.0,6
4,0,5.0,0,29784.0,6
10,2,2.0,0,51559.0,6
11,0,9.0,0,68748.0,6
14,0,3.0,0,40296.0,10
6,1,2.0,0,61050.0,6
23,2,2.0,0,2628.0,6
6,0,10.0,0,57254.0,6
36,0,8.0,0,75000.0,6
6,0,6.0,0,63514.0,6
36,0,32.0,2,50000.0,6
36,0,16.0,0,140000.0,6
35,0,4.0,0,45797.0,0
4,2,7.0,0,43710.0,6
36,1,15.0,2,80000.0,9
0,2,12.0,2,36000.0,6
6,1,30.0,0,70613.0,9
14,0,6.0,0,11748.0,6
4,2,10.0,0,46536.0,6
25,2,4.0,2,54516.0,6
14,0,3.0,0,9095.0,5
28,3,7.0,0,82500.0,3
23,0,5.0,0,11472.0,6
26,1,5.0,0,25206.0,0
14,0,4.0,0,4200.0,6
36,0,3.0,0,50720.0,6
23,2,14.0,0,43992.0,6
36,0,11.0,0,125000.0,6
23,1,18.0,0,140000.0,2
36,0,16.0,0,120000.0,6
36,0,2.0,0,48000.0,9
14,0,6.0,0,11194.0,6
36,0,5.0,0,68500.0,6
28,3,10.0,0,36672.0,6
36,2,20.0,2,120000.0,2
23,0,2.0,2,9600.0,6
11,2,2.0,0,48121.0,2
11,0,4.0,1,15120.0,6
20,1,10.0,0,54996.0,6
36,1,4.0,0,56000.0,6
25,0,0.5,1,9240.0,6
36,0,3.0,0,97000.0,4
10,2,1.0,0,28872.0,9
36,0,7.0,2,24000.0,0
14,2,1.0,0,5880.0,6
35,0,5.0,0,117763.0,6
35,0,13.0,0,70955.0,6
14,0,2.0,0,10080.0,6
36,1,2.0,0,101000.0,6
35,1,3.0,2,114500.0,6
14,0,1.0,0,3360.0,10
36,0,5.0,0,90000.0,6
36,2,11.0,0,175000.0,9
36,0,8.0,0,180000.0,6
29,0,2.0,0,24018.0,5
36,0,0.5,0,150000.0,5
23,0,5.0,0,35580.0,6
29,0,10.0,0,36024.0,9
36,0,5.0,0,110000.0,5
11,2,4.0,0,63016.0,6
23,2,1.0,1,9000.0,5
23,2,7.0,0,165000.0,2
16,2,9.0,0,90377.0,6
35,0,1.0,0,45797.0,6
10,3,5.0,0,27492.0,3
23,2,9.0,0,71496.0,6
20,2,19.0,0,116866.0,5
35,1,28.0,0,130847.0,6
14,0,5.0,0,7921.0,6
35,2,2.0,0,43180.0,3
1,2,10.0,1,130554.0,8
36,1,13.0,0,116000.0,0
30,2,15.0,0,74474.0,6
36,1,2.0,0,70000.0,6
10,2,5.0,0,64162.0,10
36,0,6.0,0,120000.0,6
23,0,3.0,0,12612.0,10
36,0,3.0,0,80000.0,6
6,3,6.0,0,76339.0,5
36,2,3.0,0,240000.0,3
23,0,3.0,0,2064.0,6
36,0,14.0,0,78000.0,6
35,0,3.0,0,56919.0,0
36,2,4.0,0,95000.0,6
19,3,2.0,0,5652.0,6
36,0,0.5,0,52000.0,2
17,0,8.0,0,93360.0,6
11,1,14.0,0,46752.0,6
23,0,5.0,0,17616.0,6
36,0,2.0,0,106000.0,6
6,1,1.0,0,32001.0,10
4,0,2.0,0,9768.0,6
14,0,2.0,0,9235.0,6
28,1,11.0,0,11916.0,5
36,0,8.0,1,113000.0,6
36,0,1.0,0,65000.0,6
23,1,0.5,0,5808.0,8
36,1,22.0,0,65000.0,6
6,0,22.0,0,74430.0,9
34,1,6.0,0,36000.0,3
30,3,8.0,0,37810.0,9
35,2,0.5,0,18319.0,3
36,0,6.0,0,90000.0,2
14,2,4.0,0,11194.0,6
30,1,7.0,0,26124.0,6
9,0,4.0,0,41244.0,6
35,2,1.0,0,52339.0,5
36,0,19.0,0,130000.0,9
15,2,4.0,0,1284.0,10
4,2,9.0,0,16392.0,9
36,2,20.0,0,238500.0,5
21,0,22.0,2,99317.0,9
30,1,5.0,0,25206.0,6
36,3,7.0,0,60000.0,3
36,0,4.0,0,160000.0,6
26,0,7.0,0,10248.0,6
14,0,6.0,0,12594.0,6
36,0,1.0,0,45000.0,6
35,2,9.0,0,47105.0,3
31,1,10.0,0,53028.0,10
36,0,0.5,0,105000.0,4
11,1,20.0,0,60152.0,4
35,3,9.0,0,179261.0,6
36,1,7.0,0,103000.0,8
6,0,3.0,0,61071.0,6
36,1,5.0,2,7200.0,6
36,0,25.0,0,170000.0,5
36,1,13.0,0,50000.0,10
36,0,2.0,0,45000.0,6
35,0,4.0,0,40563.0,6
35,2,2.0,0,57573.0,6
10,2,4.0,0,40101.0,6
36,2,18.0,0,100000.0,6
7,0,8.0,0,53460.0,6
23,1,8.0,0,44679.0,6
14,2,9.0,0,20989.0,5
6,1,1.0,0,45803.0,6
36,0,19.0,0,176000.0,6
35,3,17.0,0,73000.0,3
34,0,5.0,0,16884.0,6
36,0,4.0,0,135000.0,6
28,0,10.0,0,18336.0,6
29,0,16.0,0,72048.0,6
5,0,2.0,0,12000.0,6
36,1,6.0,0,135000.0,5
36,0,4.0,0,120000.0,6
36,0,4.0,0,120000.0,3
26,0,15.0,0,34372.0,6
6,0,6.0,0,103057.0,6
1,0,5.0,0,65277.0,6
36,1,10.0,0,104000.0,8
36,1,18.0,0,110000.0,6
35,0,22.0,0,111220.0,6
11,3,10.0,0,57744.0,3
11,2,8.0,0,64162.0,6
14,0,4.0,0,2856.0,1
11,0,5.0,0,103117.0,2
18,1,2.0,0,24060.0,6
30,1,2.0,0,20623.0,6
35,2,15.0,2,196271.0,6
30,2,7.0,0,33227.0,6
7,0,8.0,0,21912.0,6
36,0,1.0,0,65000.0,6
30,1,3.0,0,52704.0,6
35,0,28.0,0,78508.0,6
2,0,1.0,1,9150.0,6
36,2,7.0,0,73000.0,6
27,0,3.0,0,21684.0,6
0,2,0.5,0,26124.0,4
36,1,4.0,1,8750.0,5
11,0,7.0,0,79056.0,6
22,2,18.0,0,109015.0,6
14,0,4.0,0,10075.0,6
23,0,3.0,0,6000.0,6
23,0,2.0,0,4776.0,6
31,2,8.0,0,80856.0,5
36,0,19.0,0,170000.0,6
36,1,3.0,0,130000.0,0
35,1,1.0,0,19627.0,6
36,0,22.0,0,145000.0,6
36,2,1.0,0,70000.0,5
36,0,4.0,1,24000.0,6
23,0,3.0,0,45372.0,5
16,0,4.0,0,57287.0,6
27,2,12.0,0,36435.0,6
36,0,9.0,0,120000.0,6
36,0,27.0,0,120000.0,3
36,0,5.0,0,132000.0,6
36,0,5.0,2,60000.0,6
23,1,5.0,0,7764.0,10
20,0,18.0,0,104263.0,6
36,0,10.0,0,80000.0,6
36,0,4.0,0,78600.0,5
11,0,8.0,0,68745.0,6
35,2,18.0,0,41244.0,6
11,2,20.0,2,41244.0,5
1,0,2.0,0,65277.0,6
14,2,5.0,0,25887.0,6
35,0,17.0,0,143932.0,6
36,0,5.0,0,165000.0,5
35,0,40.0,0,98150.0,6
5,1,15.0,0,91260.0,9
23,0,11.0,0,63600.0,6
14,2,7.0,0,10495.0,6
36,1,10.0,0,150000.0,6
21,0,5.0,0,44830.0,5
36,3,23.0,0,230000.0,10
23,2,1.0,1,3696.0,1
36,0,5.0,2,60000.0,6
36,0,3.0,0,180000.0,4
23,0,11.0,0,19848.0,9
20,0,6.0,0,52248.0,6
22,1,22.0,0,94796.0,6
14,0,2.0,0,3024.0,6
36,1,14.0,0,115000.0,6
36,0,3.0,0,96250.0,6
23,0,3.0,0,3444.0,6
4,1,0.5,1,3276.0,6
36,0,14.0,0,144000.0,6
36,2,10.0,0,64874.0,6
36,0,33.0,0,200000.0,5
36,0,4.0,0,227000.0,6
35,2,8.0,0,52339.0,6
36,2,7.0,0,105000.0,6
35,3,3.0,0,62807.0,6
24,0,2.0,0,3611.0,6
27,0,3.0,2,4332.0,6
23,0,3.0,0,57624.0,6
15,0,6.0,0,17868.0,6
14,0,3.0,0,19590.0,6
36,0,15.0,0,99100.0,9
24,0,2.0,0,4332.0,6
36,0,5.0,0,110000.0,6
35,0,18.0,0,64115.0,3
36,0,15.0,2,150000.0,6
21,2,0.5,0,44141.0,6
11,0,1.0,0,38496.0,6
3,0,7.0,0,31623.0,10
23,2,19.0,0,54996.0,6
35,0,24.0,0,58881.0,6
36,2,4.0,0,81000.0,4
36,0,2.0,0,60000.0,6
36,2,3.0,0,70000.0,6
36,0,11.0,0,80000.0,6
14,0,4.0,0,17491.0,6
23,0,6.0,0,29292.0,6
15,2,7.0,1,25080.0,6
11,0,3.0,1,6192.0,5
1,1,10.0,0,181325.0,0
35,0,8.0,0,65424.0,6
36,0,10.0,0,90000.0,6
8,3,4.0,0,75504.0,3
36,0,2.0,0,120000.0,6
23,1,15.0,2,51696.0,6
23,0,5.0,0,15600.0,6
18,0,6.0,0,25764.0,6
6,2,7.0,0,64888.0,6
14,0,3.0,0,8200.0,9
4,0,12.0,0,36060.0,6
30,2,5.0,0,68745.0,6
32,0,5.0,2,96444.0,5
4,1,15.0,0,17376.0,6
36,0,2.0,0,63000.0,6
36,0,10.0,0,135000.0,6
3,0,2.0,0,30936.0,6
23,2,23.0,0,7752.0,6
14,0,1.0,0,17491.0,6
36,0,35.0,0,200000.0,6
23,0,12.0,0,8280.0,9
19,0,6.0,2,11304.0,6
23,0,4.0,0,8316.0,5
36,0,1.0,0,67000.0,6
36,2,15.0,0,140000.0,6
23,1,3.0,0,10000.0,6
14,0,0.5,0,5040.0,6
31,0,15.0,0,54348.0,6
23,1,3.0,0,33036.0,6
20,2,5.0,0,54996.0,6
36,0,2.0,0,60000.0,6
25,3,18.0,2,85500.0,3
26,1,7.0,0,26811.0,3
6,0,19.0,0,133592.0,6
0,3,14.0,0,19380.0,10
36,1,42.0,2,70000.0,6
3,2,13.0,0,63016.0,5
23,1,2.0,0,24060.0,6
11,0,2.0,0,50413.0,6
23,0,3.0,0,50000.0,6
30,2,7.0,0,48121.0,5
36,0,2.0,0,70000.0,6
4,0,30.0,0,36060.0,9
27,2,2.0,0,13596.0,0
23,0,5.0,2,68745.0,6
23,1,7.0,0,28800.0,6
36,0,5.0,0,115000.0,5
36,0,10.0,0,80000.0,6
34,1,2.0,0,8652.0,6
14,2,3.0,0,6720.0,6
30,0,10.0,0,75619.0,6
22,2,7.0,0,101906.0,6
1,0,3.0,2,21759.0,4
23,2,18.0,0,65172.0,6
28,1,29.0,0,33000.0,6
23,2,3.0,0,28169.0,5
33,0,1.0,0,8064.0,6
36,0,10.0,2,5000.0,10
36,2,40.0,2,200000.0,6
10,2,12.0,2,68745.0,6
16,0,5.0,0,54996.0,5
36,0,32.0,0,100000.0,6
11,1,4.0,0,45830.0,6
11,1,4.0,0,51559.0,6
27,0,13.0,0,20628.0,6
11,2,9.0,0,69891.0,6
36,0,1.0,1,10200.0,6
14,2,8.0,0,8232.0,6
11,0,10.0,0,75619.0,6
10,2,9.0,0,45165.0,6
23,0,1.0,0,15528.0,6
14,0,6.0,0,6720.0,10
35,0,4.0,0,45797.0,6
36,1,12.0,2,58800.0,9
36,0,12.0,0,68000.0,6
20,2,6.0,0,60725.0,5
23,2,9.0,0,46752.0,6
23,2,15.0,0,23220.0,6
25,2,17.0,0,86580.0,6
35,0,4.0,0,49957.0,6
23,2,0.5,0,39454.0,6
36,0,3.0,0,137000.0,3
36,1,5.0,0,56000.0,6
18,1,25.0,2,45830.0,5
1,0,6.0,0,58024.0,9
0,1,2.0,0,8724.0,6
6,0,1.0,0,51147.0,5
23,2,5.0,0,52132.0,6
17,0,14.0,0,152026.0,6
23,1,5.0,2,5040.0,9
25,0,4.0,0,45528.0,6
14,0,4.0,0,13993.0,5
10,2,4.0,0,64162.0,6
23,2,5.0,0,41098.0,6
35,2,9.0,0,91593.0,3
18,2,5.0,0,34372.0,6
36,0,16.0,2,100000.0,2
36,0,12.0,0,80000.0,6
9,1,4.0,0,41244.0,6
36,0,21.0,0,160000.0,4
36,0,5.0,0,146000.0,5
28,0,1.0,0,9600.0,9
23,1,3.0,0,8160.0,6
10,2,5.0,0,49267.0,6
5,0,3.0,0,16152.0,6
25,2,2.0,0,20844.0,0
14,2,0.5,0,250000.0,0
1,1,11.0,0,76882.0,6
14,0,5.0,0,13433.0,6
23,0,4.0,0,57744.0,9
33,0,4.0,0,24192.0,6
14,0,3.0,0,9576.0,6
10,3,16.0,0,41244.0,6
36,0,3.0,0,93000.0,6
6,0,5.0,0,45803.0,6
36,0,3.0,0,95000.0,0
14,0,4.0,0,15392.0,6
11,1,5.0,0,41820.0,9
36,0,0.5,0,80000.0,6
4,0,10.0,0,31140.0,6
14,0,0.5,0,4058.0,6
11,0,10.0,0,76765.0,6
36,3,44.0,2,210120.0,6
6,0,14.0,0,94660.0,6
35,3,7.0,0,143932.0,5
36,0,5.0,0,125000.0,9
23,0,3.0,0,12300.0,6
14,0,3.0,0,8396.0,6
11,2,3.0,0,65308.0,6
10,1,25.0,0,29789.0,6
16,0,2.0,0,38955.0,6
10,2,9.0,0,68745.0,6
10,2,5.0,0,45830.0,6
36,1,3.0,0,47000.0,4
10,2,24.0,0,66453.0,6
36,0,5.0,0,130000.0,9
36,0,23.0,0,120000.0,6
30,0,3.0,0,38497.0,6
10,2,6.0,0,45830.0,0
26,2,4.0,0,15120.0,9
25,0,7.0,0,80160.0,6
36,0,10.0,0,160000.0,6
36,1,7.0,0,160000.0,6
34,2,8.0,0,60000.0,5
14,0,7.0,0,22388.0,6
36,1,4.0,0,38000.0,10
36,0,26.0,0,135000.0,6
36,0,19.0,0,125000.0,6
11,3,12.0,0,74474.0,9
36,0,2.0,0,83000.0,6
32,2,10.0,0,100463.0,5
35,0,3.0,0,43180.0,5
23,0,4.0,0,23304.0,6
10,2,7.0,0,58433.0,6
36,0,2.0,0,100000.0,6
11,0,7.0,0,91660.0,6
6,0,8.0,0,46566.0,9
23,0,10.0,0,13968.0,6
0,0,5.0,0,20352.0,6
36,0,8.0,0,144000.0,6
1,2,8.0,0,50771.0,6
36,0,14.0,0,133000.0,6
17,2,11.0,0,192438.0,6
14,0,2.0,0,8396.0,6
23,0,4.0,0,80000.0,6
1,1,4.0,0,34824.0,6
25,2,4.0,0,19236.0,6
36,1,25.0,0,145000.0,6
11,1,2.0,1,15816.0,6
1,0,5.0,0,74827.0,6
36,2,20.0,0,158000.0,6
14,2,4.0,0,11544.0,6
11,3,6.0,0,76765.0,3
36,0,0.5,0,125000.0,6
36,0,21.0,0,155000.0,1
23,1,5.0,2,30000.0,6
14,0,4.0,0,6996.0,6
36,1,13.0,0,120000.0,10
36,2,8.0,0,155000.0,3
34,0,2.0,2,5400.0,10
28,1,5.0,0,18336.0,9
14,0,11.0,0,32183.0,6
35,0,5.0,0,65424.0,3
36,0,5.0,0,85000.0,6
36,0,2.0,0,58000.0,6
27,2,12.0,2,61872.0,6
36,0,1.0,1,14000.0,4
23,0,10.0,0,10992.0,6
36,0,11.0,0,91000.0,10
11,2,15.0,0,93951.0,5
36,0,8.0,0,143000.0,6
36,0,6.0,0,90000.0,9
36,2,7.0,0,99000.0,4
11,2,8.0,0,57287.0,6
14,2,5.0,0,15812.0,6
36,2,16.0,0,195000.0,6
25,2,12.0,0,42324.0,5
30,2,21.0,0,91660.0,6
28,2,8.0,0,27504.0,6
11,1,1.0,0,50868.0,6
28,0,1.0,0,41436.0,6
35,0,7.0,0,91593.0,6
36,1,32.0,0,110450.0,3
11,1,15.0,0,96240.0,6
35,2,5.0,1,37946.0,6
14,0,5.0,0,11194.0,5
30,0,6.0,0,40560.0,5
12,1,18.0,0,28644.0,10
36,0,14.0,0,120000.0,6
35,0,7.0,0,54956.0,6
14,0,1.0,0,40296.0,6
8,0,5.0,0,73656.0,6
11,0,5.0,1,9624.0,6
6,0,2.0,0,59544.0,9
9,0,18.0,0,44700.0,6
32,0,5.0,1,75948.0,6
0,1,6.0,2,19380.0,6
5,0,1.0,0,5616.0,6
6,1,0.5,0,28650.0,6
30,2,6.0,0,27492.0,5
20,3,22.0,0,80202.0,3
10,2,0.5,0,36664.0,6
36,0,40.0,0,140000.0,5
11,0,18.0,0,80202.0,6
17,2,7.0,0,108864.0,6
23,1,2.0,0,4980.0,6
23,3,22.0,0,41244.0,9
23,0,7.0,0,24084.0,9
10,2,7.0,0,57287.0,6
23,2,6.0,0,74645.0,6
36,2,0.5,0,150000.0,6
33,1,12.0,0,27648.0,0
14,0,6.0,0,14692.0,6
30,2,20.0,0,57287.0,6
35,0,3.0,0,69349.0,6
35,0,21.0,2,134773.0,6
14,0,4.0,0,12594.0,5
0,0,20.0,2,18000.0,6
1,0,1.0,0,71079.0,6
36,0,6.0,0,82000.0,6
11,0,1.0,0,66453.0,5
23,0,5.0,0,15120.0,6
15,0,2.0,0,7128.0,6
26,0,8.0,0,32081.0,10
36,2,13.0,0,161000.0,6
36,0,5.0,0,120000.0,6
14,2,15.0,0,29388.0,6
36,1,35.0,0,126000.0,6
12,2,10.0,0,68745.0,6
3,2,3.0,0,67599.0,5
14,2,8.0,0,51773.0,6
36,0,6.0,0,92000.0,6
4,0,3.0,2,13116.0,6
35,0,12.0,0,95518.0,2
31,0,6.0,0,65220.0,6
10,1,20.0,0,76765.0,6
36,2,3.0,0,65000.0,2
36,0,10.0,0,140000.0,6
11,1,25.0,0,61872.0,6
36,0,7.0,0,240000.0,6
36,0,2.0,0,190000.0,6
36,2,10.0,0,36000.0,6
36,0,4.0,0,110490.0,6
36,1,0.5,0,44000.0,6
6,0,7.0,0,88171.0,6
26,2,10.0,0,13752.0,6
22,1,15.0,0,112570.0,6
35,3,16.0,0,77854.0,6
23,2,7.0,0,31752.0,6
35,2,3.0,0,44226.0,6
7,2,5.0,2,41160.0,6
18,2,15.0,0,57287.0,6
25,2,1.0,0,10260.0,5
17,1,6.0,0,115464.0,6
32,2,5.0,0,110509.0,6
36,0,15.0,0,152000.0,3
23,0,0.5,0,12000.0,10
36,3,17.0,0,120000.0,3
6,1,10.0,0,57254.0,5
11,0,5.0,0,68745.0,6
11,1,14.0,0,59579.0,6
36,1,12.0,0,127687.0,6
35,0,7.0,0,90677.0,6
36,0,2.0,0,72000.0,5
36,2,8.0,0,108577.0,6
32,0,12.0,0,118546.0,6
36,3,16.0,0,230000.0,6
14,0,22.0,0,16791.0,6
23,0,5.0,0,10320.0,6
36,0,5.0,0,78000.0,6
36,0,4.0,0,250000.0,0
11,2,1.0,0,34368.0,5
10,2,3.0,0,48121.0,9
9,0,11.0,0,56142.0,6
18,0,14.0,0,82488.0,6
14,0,0.5,0,1848.0,6
10,2,5.0,0,56715.0,6
3,3,5.0,0,148947.0,5
23,0,3.0,0,4188.0,6
15,0,3.0,0,5700.0,6
35,0,7.0,0,43180.0,6
23,0,2.0,0,22744.0,6
36,0,12.0,0,100000.0,6
31,0,2.0,0,45072.0,10
23,1,8.0,0,26688.0,5
35,0,2.0,0,41871.0,6
4,0,5.0,2,8196.0,0
4,0,5.0,1,11472.0,6
14,2,3.0,0,103547.0,6
19,3,3.0,0,56544.0,3
14,0,3.0,0,12594.0,6
36,0,13.0,0,210000.0,6
20,0,8.0,0,68745.0,6
36,2,5.0,0,64000.0,2
36,1,0.5,0,40000.0,10
36,0,3.0,0,65000.0,6
29,0,8.0,0,56736.0,6
23,1,8.0,2,116048.0,6
14,0,1.0,0,1428.0,6
14,0,1.0,0,5947.0,6
36,0,9.0,0,110000.0,6
6,0,3.0,0,71758.0,6
36,0,0.5,0,80000.0,6
31,2,0.5,0,41628.0,6
10,3,37.0,0,211740.0,5
28,3,2.0,0,3852.0,3
11,2,8.0,0,71036.0,6
36,2,29.0,0,145000.0,6
36,0,3.0,0,175000.0,6
36,0,5.0,0,52000.0,6
23,0,3.0,0,1176.0,9
20,2,15.0,0,74474.0,5
10,3,7.0,0,57287.0,6
11,0,3.0,0,63016.0,6
14,0,0.5,0,4198.0,6
17,0,6.0,0,94020.0,6
31,0,1.0,0,39768.0,6
11,2,3.0,2,57287.0,6
33,0,6.0,0,34560.0,6
36,3,6.0,0,112500.0,3
6,0,2.0,0,51147.0,6
2,1,22.0,2,74474.0,6
15,2,10.0,0,12828.0,6
15,2,4.0,1,11400.0,6
19,1,4.0,0,28896.0,6
36,0,4.0,0,70000.0,6
30,0,22.0,0,41247.0,6
11,0,6.0,0,74474.0,6
4,2,6.0,0,13116.0,10
6,0,15.0,0,76339.0,6
24,0,4.0,0,5460.0,6
17,0,5.0,0,57732.0,9
19,2,1.0,0,94236.0,0
8,3,5.0,0,66288.0,6
11,0,10.0,0,89368.0,6
11,2,15.0,0,69317.0,6
23,1,3.0,1,1600.0,10
35,2,20.0,2,104678.0,6
36,0,4.0,0,87500.0,10
32,3,20.0,0,160741.0,6
14,0,10.0,0,9240.0,6
35,0,6.0,0,78508.0,10
6,0,35.0,0,76339.0,3
27,2,9.0,0,12828.0,6
36,1,2.0,0,60000.0,2
23,2,5.0,0,49008.0,6
19,0,5.0,0,23868.0,9
15,0,9.0,0,22236.0,10
23,0,4.0,0,11388.0,6
36,0,29.0,0,250000.0,6
23,0,10.0,2,20628.0,6
14,0,18.0,0,55416.0,6
23,1,20.0,2,97389.0,6
35,2,3.0,0,56919.0,5
23,0,4.0,0,35580.0,5
14,0,3.0,0,15392.0,6
36,0,9.0,0,61000.0,6
36,2,3.0,0,125000.0,6
28,0,1.0,0,22920.0,6
36,0,4.0,0,70000.0,9
36,1,2.0,0,190000.0,6
36,2,8.0,0,90000.0,6
4,0,9.0,0,38247.0,9
23,2,5.0,2,48000.0,6
36,0,11.0,0,140000.0,6
11,1,5.0,0,51559.0,10
9,0,2.0,0,37260.0,3
19,0,13.0,0,31412.0,6
36,0,5.0,0,120000.0,9
25,0,6.0,0,80162.0,6
32,1,9.0,0,89208.0,6
36,0,6.0,0,80000.0,6
18,2,3.0,1,17186.0,6
36,1,24.0,0,160000.0,6
23,0,3.0,0,13116.0,9
8,0,8.0,0,64452.0,9
36,0,13.0,0,150000.0,6
11,2,2.0,0,60725.0,6
36,0,8.0,0,100000.0,6
11,2,6.0,0,63016.0,9
36,0,7.0,0,72000.0,6
23,2,7.0,0,55710.0,5
36,0,6.0,0,201000.0,6
11,0,4.0,1,11004.0,6
36,2,10.0,0,68900.0,6
0,1,14.0,0,21000.0,6
30,2,4.0,0,20623.0,6
36,0,6.0,0,95000.0,6
25,2,14.0,0,105816.0,6
23,0,10.0,0,7980.0,6
36,0,10.0,0,95000.0,6
32,2,32.0,0,160741.0,6
36,0,1.0,0,137000.0,2
6,0,22.0,0,37788.0,6
36,0,28.0,0,115000.0,6
4,1,12.0,0,26232.0,5
14,0,3.0,0,4164.0,6
35,2,0.5,0,30749.0,6
14,0,1.0,0,201492.0,6
36,2,21.0,0,100000.0,6
35,0,2.0,0,61498.0,3
23,1,2.0,0,22550.0,9
4,2,6.0,0,12168.0,6
14,0,6.0,0,25187.0,9
32,3,12.0,0,180834.0,3
1,0,17.0,0,134180.0,9
23,0,12.0,0,48000.0,6
17,0,12.0,0,119586.0,6
36,2,3.0,0,60000.0,9
36,0,32.0,0,95000.0,6
28,0,13.0,0,38496.0,6
33,0,2.0,0,48156.0,2
13,2,8.0,0,28152.0,6
11,2,4.0,0,63016.0,5
36,0,5.0,0,140000.0,6
18,1,10.0,0,20623.0,6
12,2,5.0,0,16500.0,6
30,2,6.0,2,57287.0,6
31,1,8.0,0,54348.0,6
36,0,12.0,0,150000.0,6
35,0,35.0,2,21982.0,2
36,0,0.5,0,60000.0,6
23,3,4.0,0,28872.0,3
14,2,3.0,0,15612.0,3
11,2,4.0,0,57287.0,9
14,0,3.0,0,9795.0,9
21,2,5.0,0,20691.0,3
23,0,9.0,2,8850.0,6
35,1,28.0,0,62807.0,5
23,0,8.0,0,14340.0,6
6,1,1.0,0,45803.0,9
25,2,3.0,0,24048.0,6
11,2,18.0,2,148947.0,6
21,2,9.0,0,82764.0,5
5,0,8.0,0,78625.0,6
14,2,8.0,0,10920.0,6
36,1,2.0,0,115000.0,6
25,1,3.0,0,32064.0,6
36,0,13.0,0,76500.0,6
22,0,2.0,1,57766.0,6
36,0,3.0,0,70000.0,10
11,2,12.0,0,80202.0,6
20,0,12.0,0,32628.0,6
14,0,1.0,0,16788.0,6
14,0,3.0,0,8116.0,6
36,2,6.0,0,100000.0,6
35,2,10.0,0,78508.0,6
4,0,5.0,0,18360.0,10
23,0,1.0,0,10248.0,6
11,2,3.0,0,60725.0,6
36,0,2.0,0,100000.0,6
11,2,10.0,0,63245.0,6
28,2,6.0,0,40332.0,5
23,0,3.0,0,21348.0,6
36,2,6.0,0,112000.0,6
28,0,14.0,0,25668.0,9
